requests_per_minute,session_duration,unique_pages,avg_click_interval,is_headless,user_agent_length,visit_count,label
280.5225,1.92,4,0.2406,0,80,9,1
2.2869,892.04,33,27.0316,0,148,34,0
1.4464,871.11,19,43.5554,0,115,21,0
1.4766,772.06,9,42.8923,0,134,19,0
2.3663,659.26,16,26.3704,0,104,26,0
2.8623,272.51,7,22.709,0,105,13,0
1.5642,383.58,8,42.62,0,109,10,0
1.554,501.92,11,41.8268,0,90,13,0
2.0296,59.13,2,59.1258,1,75,2,1
0.5662,741.84,4,123.6393,0,133,7,0
2.711,553.31,15,23.0545,0,97,25,0
91.7528,9.16,6,0.7042,1,35,14,1
2.2001,899.96,23,28.1237,0,94,33,0
1.792,636.17,19,35.3425,0,145,19,0
4.9658,314.15,19,12.566,0,125,26,0
180.0298,3.0,7,0.3749,0,105,9,1
2.6158,527.56,20,23.9801,0,122,23,0
31.506,41.9,18,1.9951,0,140,22,0
0.338,887.62,4,221.9038,0,134,5,0
5.4695,252.31,22,11.4686,0,117,23,0
19.1763,15.64,5,3.9111,1,25,5,1
4.3529,468.65,31,14.2015,0,141,34,0
2.7362,635.93,20,22.7118,0,147,29,0
11.3755,174.06,31,5.4393,0,99,33,0
18.4912,77.87,24,3.3859,0,108,24,0
1.4043,683.61,12,45.5743,0,108,16,0
3.6115,315.66,19,17.5367,0,122,19,0
2.0708,28.97,1,0,1,95,1,1
48.7884,24.6,4,1.2945,1,35,20,1
3.9693,302.32,20,15.9118,0,130,20,0
15.0267,119.79,21,4.1306,0,97,30,0
3.1167,539.04,19,19.9644,0,106,28,0
1.889,762.29,21,33.1431,0,116,24,0
1.5826,379.12,1,42.125,0,139,10,0
14.8074,137.77,24,4.1748,0,130,34,0
41.8474,4.3,3,2.1507,0,95,3,1
24.9784,69.66,21,2.4879,0,118,29,0
21.7711,44.1,12,2.9397,0,138,16,0
62.5951,4.79,4,1.1982,0,72,5,1
62.8369,49.65,5,0.9736,1,38,52,1
27.5628,8.71,4,2.9025,1,95,4,1
4.8422,235.43,10,13.0794,0,117,19,0
20.8862,66.07,20,3.0033,0,110,23,0
33.587,25.01,2,1.9238,1,15,14,1
0.447,805.44,5,161.0882,0,130,6,0
92.0448,38.46,4,0.6631,1,35,59,1
4.9657,374.57,30,12.4856,0,113,31,0
0.8911,605.98,6,75.7478,0,113,9,0
3.8128,173.1,5,17.3099,0,147,11,0
35.5683,25.3,4,1.8074,1,20,15,1
14.7631,117.86,23,4.2093,0,95,29,0
9.69,68.11,4,6.8111,0,135,11,0
32.9158,18.23,7,2.0254,1,30,10,1
3.8755,448.97,25,16.0347,0,120,29,0
2.2047,789.21,20,28.1859,0,107,29,0
5.6826,348.43,33,10.8885,0,99,33,0
105.6448,35.21,3,0.5773,1,35,62,1
124.4168,2.89,3,0.5787,0,110,6,1
220.6278,2.45,3,0.3059,0,76,9,1
1.2584,238.39,2,59.5978,0,91,5,0
2.1824,357.41,6,29.7838,0,141,13,0
91.9342,7.18,5,0.7179,1,35,11,1
2.4922,505.59,12,25.2794,0,143,21,0
14.369,87.69,20,4.3844,0,142,21,0
6.7485,44.45,5,11.1135,1,95,5,1
1.8705,834.01,25,33.3606,0,109,26,0
1.5839,757.6,14,39.8738,0,149,20,0
120.9679,14.38,5,0.5137,1,60,29,1
44.1072,57.13,4,1.3935,1,52,42,1
2.3789,756.65,25,26.0913,0,129,30,0
4.6376,207.0,9,13.8003,0,146,16,0
3.0067,638.56,23,20.5989,0,149,32,0
1.1371,52.76,1,0,1,95,1,1
1.8376,424.47,8,35.3722,0,112,13,0
17.6546,61.17,16,3.5985,0,116,18,0
4.0364,401.35,19,15.4364,0,100,27,0
0.6662,810.6,6,101.3247,0,95,9,0
10.4721,120.32,11,6.016,0,148,21,0
12.355,121.41,18,5.0587,0,138,25,0
2.3813,302.35,7,27.4868,0,134,12,0
2.5117,788.31,30,24.6345,0,105,33,0
2.5675,186.95,1,26.7077,0,118,8,0
4.4158,40.76,3,20.3814,1,85,3,1
2.804,470.75,18,22.4168,0,90,22,0
15.1835,98.79,22,4.1163,0,133,25,0
6.7731,292.33,23,9.1354,0,95,33,0
314.0824,1.91,4,0.2123,0,105,10,1
3.4955,600.77,35,17.6696,0,147,35,0
5.9847,200.51,20,10.5532,0,107,20,0
10.801,88.88,14,5.9254,0,98,16,0
6.7216,178.53,18,9.3962,0,113,20,0
5.508,359.48,31,11.2337,0,146,33,0
3.8566,233.37,10,16.669,0,148,15,0
0.4637,646.96,1,161.7399,0,136,5,0
3.614,381.85,23,17.3567,0,102,23,0
5.9144,324.63,24,10.472,0,118,32,0
1.3445,312.38,1,52.063,0,143,7,0
4.1947,486.33,32,14.7374,0,133,34,0
71.0345,41.39,3,0.8623,1,52,49,1
1.937,650.5,21,32.5252,0,152,21,0
1032.7066,0.52,3,0.0654,0,98,9,1
3.2876,492.76,25,18.9522,0,120,27,0
15.5413,127.4,30,3.9813,0,123,33,0
160.1971,22.47,4,0.3809,1,45,60,1
1.7515,753.64,19,35.8876,0,103,22,0
7.774,108.05,5,8.3117,0,158,14,0
72.2109,46.53,5,0.846,1,38,56,1
42.6975,18.27,8,1.5223,1,35,13,1
113.9419,5.79,8,0.5792,1,18,11,1
1.5152,712.77,14,41.9276,0,92,18,0
0.8371,501.74,4,83.6237,0,138,7,0
0.4942,607.1,1,151.7758,0,123,5,0
2.1011,799.59,20,29.6144,0,124,28,0
3.1862,564.94,25,19.4808,0,116,30,0
1.0667,899.93,15,59.9956,0,108,16,0
0.924,714.3,9,71.4298,0,135,11,0
0.8114,665.49,3,83.1861,0,133,9,0
2.4716,364.14,7,26.0099,0,150,15,0
2.1685,830.07,27,28.623,0,129,30,0
4.1062,482.2,33,15.0686,0,140,33,0
0.8957,468.92,6,78.1539,0,98,7,0
2.4507,48.97,2,48.9654,1,85,2,1
79.5431,38.47,4,0.7694,1,38,51,1
3.6766,310.07,13,17.2262,0,116,19,0
84.3837,58.31,4,0.7198,1,60,82,1
1.8779,734.88,13,33.4036,0,131,23,0
2.8965,580.0,23,21.4817,0,94,28,0
277.5194,1.95,9,0.2432,0,92,9,1
135.0669,4.0,9,0.4998,0,110,9,1
28.4541,42.17,10,2.2196,0,138,20,0
5.1904,208.08,10,12.2398,0,133,18,0
108.4892,45.35,3,0.5599,1,45,82,1
2.8664,230.26,10,23.0255,0,137,11,0
3.9041,169.05,2,16.9053,0,111,11,0
25.6583,67.81,22,2.4219,0,134,29,0
0.8509,846.14,11,76.9216,0,139,12,0
2.5577,516.1,15,24.5761,0,115,22,0
100.3035,2.99,4,0.7477,0,72,5,1
1.4949,602.05,13,43.0038,0,111,15,0
0.5192,693.31,5,138.6623,0,125,6,0
81.823,55.0,5,0.7432,1,38,75,1
1.1506,260.73,2,65.1837,0,142,5,0
6.2922,95.36,3,10.5952,0,140,10,0
16.736,118.31,29,3.6971,0,123,33,0
1.3935,301.4,3,50.234,0,118,7,0
52.8015,43.18,5,1.167,1,42,38,1
6.0506,317.32,23,10.2362,0,122,32,0
9.0455,33.17,5,8.2914,1,86,5,1
1.4872,645.53,9,43.0351,0,110,16,0
0.9329,836.07,10,69.6726,0,119,13,0
2.4143,820.1,23,25.6281,0,147,33,0
30.4684,39.39,5,2.0729,1,52,20,1
2.5263,498.75,14,24.9377,0,129,21,0
1.4125,764.58,14,44.9751,0,141,18,0
112.9331,2.66,5,0.6641,0,72,5,1
4.6354,414.21,31,13.3615,0,133,32,0
75.3771,3.98,5,0.995,0,105,5,1
2.3395,718.12,28,26.5969,0,137,28,0
4.3392,55.31,4,18.4364,1,88,4,1
2.1551,27.84,1,0,1,93,1,1
7.9769,45.13,6,9.0261,1,90,6,1
4.0285,282.98,10,15.7214,0,157,19,0
28.781,31.27,8,2.2336,0,108,15,0
6.3162,123.49,11,10.291,0,142,13,0
8.0372,37.33,1,9.3316,0,116,5,0
6.4273,214.71,14,9.7596,0,125,23,0
52.7813,3.41,3,1.7051,0,92,3,1
0.829,434.24,2,86.8488,0,125,6,0
79.8745,12.77,7,0.7981,1,15,17,1
153.1252,2.74,7,0.4571,0,76,7,1
1.0534,341.74,4,68.3479,0,129,6,0
3.5219,170.36,5,18.9291,0,114,10,0
1.0067,59.6,1,0,1,95,1,1
97.1374,28.41,3,0.6314,1,65,46,1
0.5775,727.27,2,121.2115,0,99,7,0
3.1499,57.14,3,28.5721,1,95,3,1
13.0501,137.93,22,4.7562,0,149,30,0
1.769,678.36,10,35.703,0,99,20,0
10.4895,108.68,9,6.0378,0,96,19,0
1.5656,38.32,1,0,1,78,1,1
1.6551,398.76,6,39.876,0,95,11,0
127.8678,35.66,5,0.4755,1,48,76,1
2.5816,720.48,25,24.0159,0,147,31,0
152.9712,2.35,5,0.4707,0,72,6,1
8.2485,196.4,19,7.5538,0,132,27,0
99.6942,3.01,4,0.7523,0,85,5,1
1.1471,784.58,5,56.0416,0,94,15,0
158.4923,19.69,3,0.386,1,65,52,1
25.0779,21.53,6,2.6916,1,22,9,1
5.782,41.51,4,13.836,1,95,4,1
1.5807,835.08,13,39.7656,0,100,22,0
1.5875,415.74,4,41.5743,0,133,11,0
12.2586,132.15,21,5.0828,0,141,27,0
4.7001,51.06,4,17.0209,1,90,4,1
2.4891,795.47,24,24.8585,0,122,33,0
4.0186,522.57,28,15.3698,0,152,35,0
5.4572,43.98,4,14.6595,1,82,4,1
39.3584,28.96,4,1.6091,1,12,19,1
96.7471,7.44,8,0.6766,1,12,12,1
0.8646,555.16,8,79.3091,0,140,8,0
5.0928,318.1,26,12.2345,0,133,27,0
4.5236,318.33,15,13.8405,0,151,24,0
7.7796,146.54,13,8.1409,0,141,19,0
3.845,265.28,7,16.5799,0,126,17,0
2.7069,664.97,23,22.93,0,119,30,0
1.5911,565.65,7,40.4033,0,143,15,0
1.1822,609.01,4,55.3648,0,149,12,0
1.7072,562.34,16,37.4891,0,148,16,0
2.4806,846.58,33,24.8994,0,109,35,0
3.066,567.52,29,20.2685,0,141,29,0
65.7112,4.57,3,1.1414,0,98,5,1
231.6656,25.64,2,0.2616,1,45,99,1
6.8289,43.93,5,10.9828,1,75,5,1
16.4963,21.82,2,4.3646,1,28,6,1
1.0344,522.03,6,65.2538,0,123,9,0
4.8918,49.06,4,16.354,1,78,4,1
2.0776,490.96,13,30.685,0,132,17,0
1.7103,526.22,15,37.587,0,99,15,0
2.1683,415.08,9,29.6483,0,152,15,0
2.088,545.98,13,30.3325,0,143,19,0
3.1494,533.44,26,19.7569,0,113,28,0
5.6919,221.37,13,11.0683,0,136,21,0
11.4785,162.04,23,5.4014,0,132,31,0
2.8854,499.06,15,21.6983,0,110,24,0
1.0342,870.27,5,62.1625,0,119,15,0
33.7525,24.89,6,1.9144,1,25,14,1
2.2858,551.22,14,27.5611,0,136,21,0
3.0314,574.0,28,20.5,0,109,29,0
6.8372,175.51,19,9.2374,0,118,20,0
12.241,147.05,28,5.0706,0,97,30,0
3.6277,16.54,1,0,1,85,1,1
1.8546,420.57,9,35.0475,0,117,13,0
111.3488,31.79,5,0.5481,1,65,59,1
12.3235,170.41,33,5.0119,0,125,35,0
20.7749,14.44,5,3.6101,1,30,5,1
1.8154,528.8,9,35.2535,0,102,16,0
6.0766,276.47,21,10.2396,0,130,28,0
8.1359,73.75,7,8.1942,0,120,10,0
31.4947,66.68,28,1.9611,0,138,35,0
3.0443,118.25,6,23.6505,0,121,6,0
0.6463,464.16,5,116.0395,0,152,5,0
3.0646,685.23,25,20.154,0,148,35,0
172.0261,5.23,8,0.3737,1,15,15,1
2.2765,790.69,26,27.2651,0,137,30,0
139.1388,33.64,1,0.4368,1,38,78,1
1.0145,709.72,6,64.5197,0,103,12,0
2.6019,784.05,29,23.759,0,129,34,0
6.0403,317.87,22,10.2538,0,107,32,0
10.2801,40.86,7,6.8093,0,100,7,0
3.3124,507.19,24,18.7847,0,117,28,0
37.8159,4.76,3,2.38,0,105,3,1
4.3546,96.45,5,16.0748,0,110,7,0
7.9138,212.29,24,7.8625,0,113,28,0
2.3348,899.43,28,26.4537,0,98,35,0
1.4719,652.22,12,43.4816,0,142,16,0
2.7055,510.08,23,23.1853,0,114,23,0
1.3767,653.74,10,46.6954,0,130,15,0
32.4991,29.54,7,1.9693,1,25,16,1
2.5536,399.44,9,24.9648,0,138,17,0
1.9099,816.81,20,32.6724,0,149,26,0
3.919,122.48,2,17.4974,0,125,8,0
1.1257,53.3,1,0,1,78,1,1
2.1994,491.05,14,28.8851,0,148,18,0
1.143,682.43,9,56.8689,0,147,13,0
4.859,98.79,5,14.1124,0,94,8,0
1.9948,240.63,1,34.3753,0,142,8,0
4.4525,404.26,25,13.9401,0,115,30,0
39.5058,34.93,5,1.5878,1,48,23,1
43.7186,4.12,3,2.0586,0,95,3,1
4.7034,140.32,8,14.0325,0,94,11,0
4.7567,100.91,7,14.4157,0,137,8,0
250.9365,1.91,5,0.2733,0,92,8,1
2.6597,406.06,15,23.886,0,143,18,0
2.581,790.38,27,23.9509,0,148,34,0
3.2883,474.41,16,18.9766,0,111,26,0
49.4,36.44,3,1.2565,1,35,30,1
117.2285,17.4,4,0.5273,1,55,34,1
47.2082,40.67,26,1.312,0,118,32,0
7.3702,211.66,20,8.4665,0,113,26,0
4.4631,322.65,21,14.0281,0,129,24,0
11.0365,157.66,27,5.6307,0,156,29,0
165.0592,6.91,2,0.3837,1,20,19,1
14.1312,84.92,17,4.4694,0,138,20,0
16.9945,21.18,4,4.2367,1,25,6,1
1.7479,720.88,12,36.0438,0,113,21,0
2.5418,660.95,26,24.4796,0,101,28,0
104.5144,10.33,8,0.6079,1,12,18,1
40.1663,4.48,3,2.2407,0,80,3,1
1.8376,783.63,15,34.071,0,130,24,0
0.8047,745.65,8,82.8499,0,146,10,0
436.9765,11.4,5,0.139,1,42,83,1
3.0291,376.35,15,20.9085,0,114,19,0
25.2013,16.67,6,2.7776,1,20,7,1
2.3848,301.91,9,27.4463,0,139,12,0
66.8969,20.63,2,0.9377,1,15,23,1
3.6424,494.18,25,17.0408,0,154,30,0
1.3449,892.28,14,46.9622,0,151,20,0
1.9297,746.23,14,32.4446,0,134,24,0
82.6072,38.5,3,0.7403,1,55,53,1
1.0876,496.52,5,62.065,0,148,9,0
1.3449,892.27,20,46.9615,0,132,20,0
2.3209,517.05,16,27.213,0,108,20,0
5.5512,64.85,4,12.9702,0,135,6,0
60.7515,12.84,8,1.0699,1,28,13,1
3.8931,369.89,20,16.082,0,137,24,0
3.2038,580.57,27,19.3522,0,118,31,0
3.9497,182.29,3,16.5722,0,150,12,0
2.1482,754.13,21,29.0052,0,128,27,0
99.8262,44.48,1,0.6093,1,38,74,1
1.5062,557.71,8,42.9009,0,129,14,0
4.3053,404.16,29,14.4342,0,129,29,0
41.0295,7.31,5,1.828,1,93,5,1
4.1222,407.55,23,15.0943,0,104,28,0
10.5975,5.66,1,0,1,78,1,1
0.5674,740.16,6,123.3607,0,116,7,0
0.3374,889.27,3,222.3166,0,123,5,0
4.0241,59.64,4,19.8803,1,78,4,1
1.0114,415.28,4,69.2134,0,136,7,0
20.1806,104.06,28,3.0606,0,135,35,0
242.569,18.8,2,0.2507,1,48,76,1
43.1999,25.0,3,1.4706,1,15,18,1
0.794,755.66,10,83.9626,0,145,10,0
9.6255,112.2,18,6.6001,0,132,18,0
2.7433,634.27,26,22.6524,0,116,29,0
2.5987,531.03,23,24.1376,0,92,23,0
2.5432,353.89,11,25.2776,0,128,15,0
208.2934,1.73,5,0.3457,0,98,6,1
5.1185,46.89,4,15.6295,1,95,4,1
6.4734,37.07,4,12.3582,1,93,4,1
43.9054,4.1,3,2.0499,0,98,3,1
0.7069,848.81,10,94.3123,0,99,10,0
0.6786,795.8,8,99.4752,0,152,9,0
227.6212,22.93,3,0.2667,1,38,87,1
9.5616,219.63,29,6.4597,0,134,35,0
211.2365,23.58,5,0.2875,1,38,83,1
112.6222,50.61,2,0.5384,1,35,95,1
47.7361,25.14,8,1.3231,1,30,20,1
19.804,51.5,14,3.2191,0,129,17,0
94.0658,3.83,3,0.7654,0,80,6,1
2.0784,317.55,6,31.7548,0,118,11,0
1.4591,411.22,9,45.6912,0,122,10,0
2.2798,289.49,3,28.9495,0,117,11,0
2.761,499.81,17,22.7187,0,119,23,0
9.55,150.79,16,6.5559,0,119,24,0
3.9919,450.91,20,15.5487,0,118,30,0
1.8117,728.61,13,34.6959,0,114,22,0
117.2281,42.48,5,0.5181,1,35,83,1
8.6932,13.8,2,13.8039,1,95,2,1
6.3374,321.9,29,9.7545,0,136,34,0
2.4366,566.37,18,25.7439,0,117,23,0
34.4847,24.36,6,1.8737,1,30,14,1
2.7676,238.47,10,23.8472,0,131,11,0
7.4239,226.3,24,8.3813,0,140,28,0
1.9071,566.32,15,33.3129,0,124,18,0
40.4813,7.41,2,1.8527,1,24,5,1
4.4838,160.58,11,14.5979,0,103,12,0
4.513,305.78,16,13.8991,0,124,23,0
0.7774,540.24,3,90.0402,0,123,7,0
33.0697,16.33,8,2.0411,1,24,9,1
63.9435,3.75,3,1.2511,0,72,4,1
1.6688,683.13,15,37.9518,0,96,19,0
2.3558,662.19,23,26.4875,0,142,26,0
1.2695,661.66,13,50.8973,0,138,14,0
2.1947,328.07,12,29.8245,0,115,12,0
2.7381,591.65,22,22.7557,0,138,27,0
4.0664,486.92,31,15.2162,0,102,33,0
1.8642,740.27,15,33.6486,0,112,23,0
43.1496,9.73,5,1.6223,1,15,7,1
12.5524,23.9,5,5.975,1,75,5,1
68.3622,43.88,2,0.8956,1,38,50,1
287.1769,19.85,3,0.2112,1,52,95,1
4.4509,471.81,27,13.8768,0,146,35,0
1.0914,714.71,3,59.559,0,136,13,0
1.8758,543.77,10,33.9854,0,107,17,0
2.0249,385.21,10,32.1011,0,138,13,0
4.9181,219.6,10,12.9176,0,109,18,0
123.3614,6.81,8,0.5238,1,20,14,1
956.9333,0.63,9,0.0697,0,76,10,1
614.2763,0.68,3,0.114,0,92,7,1
33.0536,43.57,20,1.8942,0,104,24,0
235.5735,13.24,2,0.2597,1,35,52,1
270.9805,1.77,4,0.253,0,105,8,1
2.5792,558.31,15,24.2741,0,111,24,0
3.9494,501.34,28,15.6669,0,136,33,0
62.6166,3.83,3,1.2776,0,98,4,1
0.9125,854.75,5,71.2291,0,115,13,0
5.9097,253.82,17,10.5759,0,120,25,0
107.0575,34.75,1,0.5696,1,58,62,1
2.1159,652.22,13,29.6462,0,96,23,0
2.989,702.57,27,20.6637,0,113,35,0
21.0741,17.08,4,3.4165,1,15,6,1
5.8925,346.2,26,10.4909,0,122,34,0
3.2223,260.68,8,20.0527,0,134,14,0
479.8833,0.88,5,0.1459,0,88,7,1
1.0593,792.97,5,60.9978,0,126,14,0
3.5855,351.41,17,17.5706,0,100,21,0
144.2892,2.08,4,0.5198,0,92,5,1
2.5811,767.13,28,23.9728,0,93,33,0
2.0112,895.0,25,30.8622,0,125,30,0
88.626,32.5,1,0.6914,1,58,48,1
0.3353,894.68,5,223.6697,0,108,5,0
12.4011,24.19,5,6.0479,1,78,5,1
2.7586,674.26,25,22.4752,0,138,31,0
0.9028,797.49,6,72.4987,0,114,12,0
3.054,530.45,24,20.4021,0,138,27,0
2.6633,202.76,2,25.3448,0,138,9,0
78.09,4.61,5,0.922,0,72,6,1
89.5125,4.69,4,0.782,0,88,7,1
3.9711,498.6,27,15.5812,0,138,33,0
1.2401,725.75,10,51.8391,0,139,15,0
2.8677,543.98,24,21.7593,0,132,26,0
4.0221,179.01,6,16.2736,0,109,12,0
1.6433,219.07,5,43.8146,0,93,6,0
1.2297,878.23,10,51.6605,0,139,18,0
5.8909,234.26,20,10.6481,0,93,23,0
2.06,699.03,23,30.3928,0,150,24,0
1.1674,565.34,2,56.5342,0,103,11,0
8.1108,14.79,2,14.795,1,88,2,1
88.9939,51.24,3,0.6832,1,42,76,1
49.521,3.63,3,1.8174,0,72,3,1
92.9181,59.41,1,0.6528,1,35,92,1
224.2029,1.34,5,0.3345,0,105,5,1
1.9867,30.2,1,0,1,92,1,1
464.4066,0.9,5,0.1507,0,95,7,1
1.9961,661.29,21,31.4898,0,110,22,0
3.8224,47.09,3,23.5455,1,90,3,1
6.9317,181.77,13,9.0887,0,125,21,0
93.3946,35.33,2,0.6543,1,45,55,1
30.3133,49.48,15,2.0618,0,97,25,0
5.5013,305.38,21,11.3105,0,142,28,0
15.1806,86.95,15,4.1406,0,134,22,0
0.9776,613.75,10,68.1945,0,138,10,0
1.9609,611.97,14,32.2089,0,132,20,0
91.2028,26.31,1,0.6747,1,42,40,1
2.842,675.58,28,21.7928,0,122,32,0
1.3634,528.08,4,48.0073,0,93,12,0
2.4735,48.52,2,48.5151,1,82,2,1
0.6088,886.99,7,110.8737,0,136,9,0
1.0714,728.02,7,60.6679,0,134,13,0
18.0324,93.17,28,3.4506,0,97,28,0
4.9121,36.64,3,18.3221,1,88,3,1
214.5055,21.54,2,0.2834,1,38,77,1
1.4437,290.91,2,48.4855,0,102,7,0
36.925,37.37,23,1.6988,0,114,23,0
0.5778,830.78,7,118.6825,0,113,8,0
1.0223,586.93,7,65.2143,0,117,10,0
3.8349,46.94,3,23.4687,1,95,3,1
2.2183,730.29,24,28.088,0,135,27,0
63.1502,2.85,3,1.4252,0,88,3,1
2.5955,785.96,31,23.817,0,135,34,0
4.4056,313.24,20,14.2382,0,110,23,0
8.8055,122.65,11,7.2148,0,123,18,0
42.1007,42.75,24,1.4743,0,113,30,0
7.1913,50.06,5,10.012,0,136,6,0
5.3158,282.18,19,11.7575,0,142,25,0
7.8858,98.91,13,8.2427,0,133,13,0
4.9009,428.5,30,12.6028,0,150,35,0
1.5129,555.21,5,42.7086,0,145,14,0
0.5883,815.96,1,116.5659,0,120,8,0
2.0564,437.66,7,31.2617,0,116,15,0
1.5253,511.38,12,42.6151,0,134,13,0
9.8278,36.63,6,7.3262,1,75,6,1
6.1853,19.4,2,19.4008,1,95,2,1
16.9455,56.65,15,3.7768,0,100,16,0
0.8869,744.13,11,74.4131,0,90,11,0
1.3848,779.91,8,45.877,0,101,18,0
1.6353,733.8,15,38.621,0,98,20,0
1.4542,618.9,13,44.2068,0,117,15,0
199.9242,22.21,4,0.3042,1,60,74,1
3.1966,600.63,24,19.3752,0,127,32,0
6.2205,57.87,6,11.5746,1,75,6,1
4.1726,100.66,2,16.776,0,109,7,0
2.3721,834.71,25,26.0847,0,122,33,0
1.1928,754.56,11,53.8969,0,115,15,0
136.5843,36.46,5,0.4446,1,65,83,1
6.9682,292.76,28,8.8715,0,116,34,0
168.5519,3.2,5,0.4005,0,85,9,1
143.5337,25.5,1,0.425,1,42,61,1
6.6397,262.06,27,9.3593,0,135,29,0
4.6359,388.27,25,13.3888,0,94,30,0
10.9429,159.01,23,5.6788,0,108,29,0
48.792,59.03,2,1.2559,1,60,48,1
3.6185,414.53,18,17.2721,0,121,25,0
1.1547,779.41,11,55.672,0,127,15,0
1.4361,710.27,12,44.3917,0,119,17,0
7.0423,25.56,3,12.7799,1,95,3,1
160.9693,33.92,2,0.3769,1,45,91,1
62.5383,22.07,3,1.003,1,48,23,1
1.7248,765.32,18,36.444,0,126,22,0
2.412,447.77,12,26.3393,0,112,18,0
0.8979,467.76,3,77.9595,0,101,7,0
132.6491,4.52,4,0.5026,0,80,10,1
1.0973,765.5,14,58.8845,0,131,14,0
2.3424,794.06,28,26.4688,0,113,31,0
2.4031,474.38,16,26.3543,0,108,19,0
0.356,842.68,1,210.669,0,140,5,0
1.2502,863.84,17,50.8141,0,115,18,0
1.3205,817.9,16,48.1116,0,152,18,0
0.4827,745.84,3,149.1671,0,132,6,0
3.4516,278.13,13,18.542,0,119,16,0
21.9331,27.36,8,3.0395,1,15,10,1
6.6573,234.33,20,9.3731,0,148,26,0
7.137,16.81,2,16.8137,1,75,2,1
2.4763,218.06,8,27.258,0,113,9,0
3.1512,476.0,17,19.8335,0,148,25,0
5.0605,379.41,32,12.2389,0,100,32,0
25.3216,18.96,3,2.708,1,28,8,1
110.7134,2.71,4,0.6774,0,98,5,1
16.5467,18.13,5,4.5326,1,86,5,1
4.2102,242.27,17,15.1417,0,116,17,0
4.5075,279.53,17,13.9767,0,138,21,0
3.4372,209.47,2,19.0429,0,110,12,0
21.7543,74.47,22,2.8642,0,114,27,0
5.6483,339.93,31,10.9654,0,148,32,0
0.4088,880.63,6,176.1255,0,139,6,0
2.6051,506.7,17,24.1283,0,125,22,0
1.2787,750.74,7,50.0497,0,114,16,0
256.9549,15.41,4,0.2371,1,48,66,1
3.9852,451.67,29,15.5749,0,140,30,0
3.0803,292.18,13,20.8701,0,135,15,0
47.6605,55.39,2,1.2882,1,38,44,1
17.7181,44.02,8,3.6686,0,90,13,0
5.3656,55.91,5,13.978,1,88,5,1
32.9807,58.22,31,1.8779,0,108,32,0
10.6411,146.6,24,5.864,0,132,26,0
7.0296,196.31,17,8.9233,0,159,23,0
0.7929,756.76,2,84.084,0,94,10,0
0.7152,587.27,5,97.8779,0,106,7,0
6.7801,203.54,19,9.2516,0,113,23,0
2.2693,793.18,21,27.3511,0,149,30,0
4.1678,302.32,13,15.1159,0,124,21,0
2.0779,721.88,25,30.0782,0,108,25,0
0.6687,807.57,7,100.9461,0,147,9,0
47.6233,6.3,5,1.5749,1,92,5,1
1.2108,346.87,4,57.8122,0,110,7,0
1.6455,619.88,7,38.7423,0,137,17,0
18.0623,73.08,17,3.48,0,138,22,0
85.1623,38.75,1,0.7176,1,48,55,1
6.4355,18.65,2,18.6466,1,86,2,1
1.1971,601.43,11,54.6758,0,119,12,0
1.5746,723.99,10,40.2215,0,108,19,0
17.6581,23.79,2,3.9642,1,30,7,1
3.288,620.44,31,18.8012,0,125,34,0
87.7384,48.55,3,0.6936,1,60,71,1
0.9929,725.14,7,65.9214,0,132,12,0
1.8642,386.23,4,35.1122,0,136,12,0
1.3599,705.92,15,47.0613,0,97,16,0
1.3975,472.26,6,47.2259,0,99,11,0
2.4019,549.57,21,26.1702,0,148,22,0
1.418,888.6,15,44.43,0,118,21,0
8.9735,227.33,34,6.8889,0,117,34,0
105.8559,9.64,3,0.6022,1,24,17,1
1.0834,830.73,5,59.3382,0,99,15,0
5.588,150.32,8,11.5632,0,121,14,0
1.5185,829.77,13,41.4884,0,93,21,0
151.6697,22.55,2,0.4027,1,58,57,1
1.1087,811.78,15,57.9845,0,109,15,0
11.8842,90.88,18,5.3457,0,126,18,0
0.7934,529.34,6,88.2225,0,108,7,0
3.7018,470.04,19,16.7873,0,130,29,0
0.8248,872.93,3,79.3573,0,154,12,0
1.2121,891.03,8,52.4137,0,113,18,0
4.5016,53.31,4,17.7716,1,90,4,1
3.6305,49.58,3,24.7902,1,92,3,1
3.3976,158.93,2,19.8667,0,102,9,0
1.5522,811.76,13,40.5882,0,148,21,0
50.9516,4.71,4,1.5701,0,92,4,1
2.1013,856.61,20,29.5384,0,152,30,0
90.3675,12.62,7,0.7008,1,28,19,1
0.6638,542.31,4,108.4622,0,149,6,0
0.661,816.97,9,102.1207,0,134,9,0
3.6105,33.24,2,33.2361,1,86,2,1
5.5724,355.32,29,11.1039,0,104,33,0
2.2069,625.31,20,28.4233,0,137,23,0
31.8855,15.05,3,2.1505,1,28,8,1
222.8127,2.69,7,0.2992,0,80,10,1
35.5856,47.21,22,1.7485,0,135,28,0
3.4561,486.1,21,18.0035,0,141,28,0
6.4067,187.3,18,9.8581,0,135,20,0
1.0281,466.89,3,66.6992,0,124,8,0
2.2743,395.73,8,28.2664,0,132,15,0
33.4147,26.93,3,1.9239,1,24,15,1
1.5102,556.2,9,42.7848,0,113,14,0
9.1475,163.98,23,6.8325,0,95,25,0
182.8554,3.28,5,0.3646,0,92,10,1
3.7159,500.55,24,16.6849,0,113,31,0
5.5498,378.39,33,11.1292,0,137,35,0
